name	length	avg_phastCons	coverage	std
cCREs264424	503	0.0648135	1.15905	0.202534
cCREs264556	536	0.229286	1.0	0.343065
cCREs264559	811	0.317228	1.0	0.429341
cCREs264707	1130	0.096617	1.11681	0.262522
cCREs264731	549	0.0140102	0.859745	0.038154
cCREs264739	519	0.168757	1.0	0.236952
cCREs264830	501	0.178323	1.07186	0.333166
cCREs265235	834	0.302876	0.832134	0.299122
cCREs265237	516	0.163556	1.0	0.283697
cCREs265270	703	0.135956	1.0	0.278632
cCREs265322	515	0.100452	1.0	0.104776
cCREs265327	505	0.251266	1.0	0.243587
cCREs265922	578	0.273439	1.0	0.386181
cCREs265927	541	0.0403024	1.0	0.128803
cCREs266056	513	0.424012	1.0	0.4757
cCREs266106	532	0.189358	1.03759	0.136201
cCREs266131	660	0.409773	1.14394	0.417037
cCREs266167	705	0.376923	1.15745	0.467675
cCREs266272	699	0.0816998	1.08584	0.245949
cCREs266280	541	0.0599462	1.02957	0.196161
cCREs266373	501	0.120566	1.0	0.22882
cCREs266442	501	0.0172721	1.0	0.0616436
cCREs266513	538	0.00326896	1.07249	0.0099463
cCREs266709	505	0.0955148	1.07327	0.135868
cCREs266713	521	0.125041	0.984645	0.192248
cCREs266734	535	0.166474	1.0	0.23189
cCREs266735	1812	0.0938765	1.18764	0.248384
cCREs266737	508	0.0662528	1.0	0.206877
cCREs266749	511	0.135022	1.20352	0.195819
cCREs266779	897	0.278021	1.07915	0.403737
cCREs266795	525	0.565455	1.23619	0.466501
cCREs266810	519	0.0732671	1.0	0.204482
cCREs266882	724	0.0755001	1.0	0.116439
cCREs266885	634	0.0104641	1.04574	0.0501747
cCREs267117	565	0.351864	1.0	0.454903
cCREs267414	538	0.0700103	0.819703	0.196865
cCREs267550	556	0.0102294	1.07914	0.0417524
cCREs268030	541	0.106501	1.0	0.226208
cCREs268052	803	0.0129768	1.12951	0.0526563
cCREs268345	501	0.0281323	1.04391	0.102015
cCREs268502	536	0.186339	1.12313	0.362986
cCREs268569	502	0.0202302	1.17928	0.0945304
cCREs268612	782	0.0438591	1.05115	0.117829
cCREs268626	524	0.19251	1.05153	0.355349
cCREs268630	711	0.0547783	1.05063	0.145734
cCREs268670	515	0.142508	1.0	0.208185
cCREs268750	505	0.0115704	1.0	0.0224692
cCREs268860	885	0.243722	1.19322	0.381672
cCREs268939	522	0.930215	1.2433	0.215417
cCREs269074	673	0.0498833	1.10104	0.175809
cCREs269153	671	0.0456918	1.0	0.134825
cCREs269234	766	0.101259	1.02219	0.256062
cCREs269264	744	0.166595	1.0	0.319767
cCREs269391	541	0.235663	1.10166	0.3626
cCREs269403	501	0.484927	1.0	0.345055
cCREs269799	808	0.0650971	1.0	0.174127
cCREs269840	579	0.0817529	1.0	0.215242
cCREs269992	535	0.179608	1.0	0.285744
cCREs270201	501	0.0429363	1.0	0.12994
cCREs270550	549	0.384165	1.12933	0.43944
cCREs270552	501	0.0497381	0.972056	0.149062
cCREs270602	505	0.48746	1.03762	0.464378
cCREs270610	501	0.191148	1.0	0.364734
cCREs270677	501	0.47704	1.0	0.476225
cCREs270698	548	0.0220691	1.22993	0.0824352
cCREs270739	540	0.0860425	1.0	0.219563
cCREs270947	553	0.0303002	1.0	0.120865
cCREs270971	537	0.253082	1.0	0.261292
cCREs270973	501	0.298862	1.0	0.420926
cCREs271045	533	0.0656848	1.0	0.105779
cCREs271111	517	0.525531	1.19342	0.469559
cCREs271314	773	0.0277811	1.0	0.104874
cCREs271330	501	0.417981	1.20758	0.274182
cCREs271517	501	0.663592	1.0	0.424626
cCREs271518	525	0.652034	1.0	0.439428
cCREs271566	523	0.125021	1.0	0.282485
cCREs271970	501	0.0820246	1.00399	0.102858
cCREs272053	508	0.199882	1.15157	0.377255
cCREs272180	597	0.192627	0.9866	0.221202
cCREs272183	616	0.0998299	1.12175	0.255384
cCREs272229	501	0.0824032	1.1018	0.245969
cCREs272231	555	0.0777467	1.14414	0.183046
cCREs272306	505	0.294701	0.986139	0.284173
cCREs272309	501	0.248312	0.988024	0.26194
cCREs272484	529	0.04688	1.0	0.159084
cCREs272521	762	0.117999	1.0	0.154529
cCREs272528	560	0.123156	1.16429	0.15393
cCREs272551	518	0.312268	1.0	0.384909
cCREs272592	534	0.113053	1.0	0.248751
cCREs272596	589	0.014596	1.21562	0.0653461
cCREs272794	501	0.074307	1.20758	0.170803
cCREs272900	524	0.0183788	1.20802	0.0824643
cCREs272914	517	0.407436	1.0	0.453195
cCREs272979	747	0.0465486	1.19411	0.166117
cCREs273089	511	0.390134	1.14286	0.458728
cCREs273110	515	0.0663461	1.0	0.178105
cCREs273113	514	0.0482995	1.0	0.119133
cCREs273185	507	0.122866	1.0	0.282789
cCREs273217	501	0.03712	1.22954	0.0955116
cCREs273219	501	0.248911	1.22954	0.377135
cCREs273262	537	0.143948	1.00745	0.31217
cCREs273321	501	0.126713	1.13573	0.266944
cCREs273390	554	0.247193	1.0	0.241884
cCREs273435	501	0.0128592	1.0	0.0350802
cCREs273516	501	0.919819	1.01796	0.249297
cCREs273562	501	0.160472	1.09381	0.187865
cCREs273659	564	0.0922863	1.0	0.254189
cCREs273704	501	0.102879	1.0	0.28221
cCREs273713	501	0.0677834	1.11577	0.170244
cCREs273767	514	0.0416949	1.0	0.119173
cCREs273853	514	0.077584	1.20817	0.118554
cCREs273887	504	0.206317	1.0	0.267172
cCREs273915	533	0.0942079	1.0	0.183776
cCREs273933	536	0.0532518	1.2444	0.179991
cCREs273938	506	0.123117	1.07905	0.272685
cCREs273950	536	0.160051	1.21455	0.30791
cCREs273965	501	0.0781872	1.0519	0.194569
cCREs274035	508	0.111057	1.13976	0.17185
cCREs274149	523	0.0163639	1.17208	0.0504559
cCREs274227	542	0.0192532	1.0	0.0831604
cCREs274302	638	0.102032	1.0	0.240385
cCREs274563	557	0.400708	1.0	0.236057
cCREs274690	525	0.0676088	1.0	0.16567
cCREs274738	550	0.359286	1.14364	0.314045
cCREs274822	556	0.0083042	1.02878	0.0403742
cCREs275048	501	0.220968	1.1018	0.372991
cCREs275101	844	0.485087	1.0	0.462083
cCREs275103	523	0.029813	1.08604	0.125011
cCREs275215	501	0.00989124	1.16567	0.0367294
cCREs275295	519	0.036339	1.0	0.114606
cCREs275319	501	0.0512911	1.0	0.159253
cCREs275582	504	0.0434873	1.0	0.155351
cCREs275794	1280	0.142382	1.09219	0.293796
cCREs276061	751	0.0209742	1.02929	0.0420006
cCREs276066	522	0.56728	1.0	0.455632
cCREs276074	502	0.792171	1.09363	0.387411
cCREs276130	809	0.0946655	1.1508	0.155333
cCREs276264	528	0.034116	1.0	0.119716
cCREs276548	834	0.065684	0.941247	0.122332
cCREs276768	518	0.423821	1.0	0.450759
cCREs276771	570	0.169817	1.16491	0.319118
cCREs276950	619	0.0133584	1.07916	0.0592365
cCREs277029	556	0.339408	1.0	0.440117
cCREs277109	501	0.442275	1.0	0.461071
cCREs277179	536	0.157925	1.0	0.211684
cCREs277340	527	0.437417	1.16509	0.445123
cCREs277406	795	0.480358	1.15723	0.363677
cCREs277414	522	0.178037	1.0	0.213889
cCREs277464	537	0.0687984	1.0	0.185671
cCREs277532	540	0.10312	1.0	0.264586
cCREs277595	519	0.00917998	1.0	0.0388146
cCREs277635	707	0.020858	1.0	0.0422273
cCREs277693	550	0.0449308	1.0	0.18407
cCREs277785	853	0.0800922	1.02227	0.209914
cCREs277949	854	0.211495	1.0	0.363906
cCREs278129	552	0.426432	1.16486	0.26602
cCREs278130	574	0.0319469	1.14808	0.069697
cCREs278205	575	0.444301	1.0087	0.45996
cCREs278310	528	0.144483	1.0	0.254561
cCREs278346	799	0.50136	1.23655	0.480765
cCREs278370	565	0.792211	1.0	0.377682
cCREs278394	539	0.0955264	1.0	0.225454
cCREs278408	501	0.0905078	1.0	0.150922
cCREs278458	549	0.363824	1.0	0.441202
cCREs278486	688	0.0161707	1.0	0.0746564
cCREs278515	501	0.0215538	1.0	0.105382
cCREs278547	908	0.620394	1.13656	0.462662
cCREs278649	509	0.0602797	1.1002	0.132086
cCREs278650	838	0.0975671	1.0	0.265122
cCREs278743	794	0.157819	1.0	0.174683
cCREs278995	533	0.168212	1.0	0.183898
cCREs279106	556	0.0515946	1.02158	0.138128
cCREs279204	636	0.0676117	1.17296	0.180736
cCREs279214	579	0.0741483	1.0	0.184684
cCREs279232	501	0.126831	1.0	0.29293
cCREs279264	501	0.266039	1.0	0.224852
cCREs279323	501	0.223259	1.00599	0.330862
cCREs279332	548	0.264494	1.0	0.397129
cCREs279341	537	0.111234	1.09311	0.21779
cCREs279414	506	0.0521669	1.0	0.139798
cCREs279452	802	0.1628	1.0	0.327208
cCREs279478	738	0.358248	1.1084	0.427956
cCREs279695	530	0.0236515	1.0717	0.0383723
cCREs279703	527	0.0592101	1.0	0.180438
cCREs279704	512	0.0265684	1.0	0.0701462
cCREs279740	598	0.148964	1.0	0.324438
cCREs279905	523	0.525109	1.08031	0.480615
cCREs279955	512	0.153027	1.0	0.319798
cCREs279995	550	0.199853	1.19455	0.328672
cCREs280000	578	0.791508	0.99308	0.367
cCREs280002	554	0.133816	1.0	0.19979
cCREs280021	512	0.429958	1.0	0.45761
cCREs280104	501	0.413506	1.0	0.45775
cCREs280134	534	0.0830814	1.16479	0.198737
cCREs280214	1016	0.24912	1.07185	0.390434
cCREs280259	501	0.0254546	1.0	0.0655966
cCREs280303	501	0.043214	1.16567	0.100061
cCREs280342	878	0.0828995	1.14351	0.179024
cCREs280351	548	0.00639093	1.0	0.0180089
cCREs280419	501	0.0271306	1.0	0.0925172
cCREs280502	544	0.177278	1.0	0.316714
cCREs280562	575	0.0778508	1.0	0.208383
cCREs280716	585	0.247936	1.2359	0.387269
cCREs280762	638	0.024284	1.0	0.114364
cCREs280780	555	0.126785	1.0	0.259757
cCREs280822	560	0.0448889	1.17857	0.149729
cCREs280882	611	0.141014	1.20786	0.282035
cCREs280911	639	0.100102	1.16432	0.217514
cCREs280920	556	0.0799101	0.902878	0.159105
cCREs281031	510	0.0430034	1.0	0.143744
cCREs281119	501	0.0467737	1.0	0.186321
cCREs281153	535	0.0219551	1.0	0.102565
cCREs281180	569	0.243505	1.14411	0.404903
cCREs281323	501	0.138449	1.0	0.261477
cCREs281451	548	0.0209933	1.0	0.0635839
cCREs281466	526	0.0582307	1.0	0.176071
cCREs281596	642	0.0183669	1.19315	0.0720491
cCREs281658	563	0.0895328	1.01599	0.165018
cCREs281829	511	0.0666547	1.00783	0.0729955
cCREs281835	719	0.304437	1.05841	0.427772
cCREs282277	501	0.0736927	1.02196	0.123344
cCREs282427	575	0.109642	1.17913	0.22363
cCREs282451	501	0.101725	1.19361	0.17432
cCREs282453	515	0.109476	1.08738	0.267574
cCREs282460	1089	0.249572	1.17172	0.401485
cCREs282474	591	0.181811	1.0	0.349826
cCREs282485	554	0.194014	1.20758	0.291298
cCREs282509	542	0.081843	1.0	0.0913996
cCREs282608	691	0.40519	1.20839	0.461396
cCREs282627	526	0.130497	1.0	0.279088
cCREs282645	520	0.177157	1.02885	0.195368
cCREs282784	518	0.206449	1.0	0.34855
cCREs282786	571	0.266272	1.0	0.396835
cCREs282814	758	0.0245181	1.23615	0.112495
cCREs282853	513	0.22094	1.0	0.218885
cCREs282854	550	0.0759935	1.0	0.228366
cCREs282882	590	0.119437	1.0	0.171403
cCREs282927	533	0.0856172	1.0788	0.147615
cCREs283063	535	0.0405041	1.1514	0.143349
cCREs283294	501	0.125797	1.10778	0.142302
cCREs283301	513	0.128668	1.1501	0.266129
cCREs283310	935	0.102664	1.0	0.230007
cCREs283331	551	0.260257	1.10163	0.321492
cCREs283351	597	0.056313	1.05863	0.0640607
cCREs283384	523	0.178765	1.09369	0.314686
cCREs283387	565	0.475109	0.950442	0.430411
cCREs283531	501	0.196948	1.0	0.361239
cCREs283699	737	0.0392827	1.0	0.0733887
cCREs283739	501	0.0198158	1.04391	0.0355263
cCREs283740	520	0.038621	1.14423	0.111775
cCREs283745	519	0.369497	1.0	0.447807
cCREs283750	889	0.325009	1.01462	0.443794
cCREs283754	501	0.0121228	1.04391	0.0632153
cCREs283833	515	0.0590531	1.0	0.0950905
cCREs283922	527	0.037658	0.982922	0.1452
cCREs284134	535	0.0372939	0.986916	0.0574695
cCREs284166	528	0.286076	1.03598	0.318717
cCREs284168	791	0.0503746	1.06448	0.102248
cCREs284254	804	0.0447338	1.20771	0.137068
cCREs284274	543	0.0867958	1.0	0.23563
cCREs284315	1465	0.0844505	1.18703	0.190925
cCREs284317	501	0.0796263	1.0	0.220041
cCREs284321	732	0.13854	1.0	0.314696
cCREs284332	533	0.0102977	1.0	0.0590868
cCREs284334	612	0.0438156	1.0	0.0845197
cCREs284375	529	0.0430556	1.0	0.0893928
cCREs284385	593	0.122536	1.0	0.228148
cCREs284433	1200	0.0563596	0.95	0.146416
cCREs284449	522	0.278596	1.23755	0.390287
cCREs284455	534	0.204915	1.12172	0.392738
cCREs284471	822	0.0338463	1.0	0.141712
cCREs284489	503	0.0901095	1.0	0.212866
cCREs284513	532	0.0657763	1.08647	0.223661
cCREs284524	999	0.215754	1.0	0.380435
cCREs284534	566	0.211091	1.15724	0.39025
cCREs284574	519	0.0280225	1.0	0.144682
cCREs284600	506	0.154353	1.20158	0.334598
cCREs284702	501	0.0292442	1.02196	0.084645
cCREs284775	501	0.0499688	1.02595	0.143234
cCREs284825	544	0.0853142	1.18015	0.113549
cCREs284838	535	0.164377	1.08598	0.185711
cCREs284849	501	0.197622	1.2016	0.306611
cCREs285013	501	0.129513	1.05788	0.143037
cCREs285055	551	0.521837	1.0	0.334599
cCREs285222	545	0.205692	1.0	0.309359
cCREs285234	581	0.0288013	1.07917	0.0625685
cCREs285241	523	0.15312	1.01912	0.166959
cCREs285244	501	0.184878	1.0	0.187726
cCREs285340	601	0.0461387	1.0	0.0889395
cCREs285353	524	0.0360282	1.0	0.0891084
cCREs285389	527	0.608838	1.0	0.379188
cCREs285415	501	0.0800047	1.03593	0.138137
cCREs285417	512	0.324255	1.20117	0.306278
cCREs285473	501	0.0284168	1.18762	0.104822
cCREs285490	577	0.0882264	1.24437	0.218248
cCREs285554	564	0.0323436	1.01596	0.073136
cCREs285613	506	0.00220524	1.12253	0.00576684
cCREs285624	501	0.193697	0.878244	0.208085
cCREs285630	532	0.0937303	1.1015	0.257061
cCREs285665	528	0.177248	1.0	0.373051
cCREs285815	517	0.791126	1.0	0.396586
cCREs285960	859	0.0273706	1.0	0.110151
cCREs286196	516	0.0852372	1.07946	0.199192
cCREs286241	529	0.112211	1.10019	0.121453
cCREs286248	767	0.0662881	0.830508	0.112675
cCREs286349	534	0.286185	1.0	0.398446
cCREs286371	524	0.280257	1.0	0.355026
cCREs286456	983	0.0874075	1.14242	0.161259
cCREs286462	511	0.175621	1.0	0.321122
cCREs286494	501	0.0198677	1.0	0.0947397
cCREs286509	534	0.036627	1.0	0.138848
cCREs286514	521	0.272909	1.0	0.387657
cCREs286567	1346	0.0780509	0.910104	0.234039
cCREs286569	536	0.15481	1.0	0.126778
cCREs286572	505	0.159734	1.0	0.172007
cCREs286670	513	0.130322	1.0	0.218084
cCREs286672	508	0.0509213	1.0	0.144445
cCREs287196	667	0.124801	1.0	0.254315
cCREs287287	581	0.0430997	1.10843	0.117878
cCREs287362	593	0.192767	1.14334	0.221675
cCREs287618	506	0.0770618	1.0	0.18669
cCREs287620	564	0.15251	1.0	0.323997
cCREs287625	507	0.0849187	0.996055	0.0607158
cCREs287636	592	0.632551	1.1723	0.460251
cCREs288004	525	0.0614509	1.0	0.0920849
cCREs288010	501	0.0344316	1.0	0.128516
cCREs288054	614	0.107874	0.970684	0.164784
cCREs288284	549	0.131276	1.0	0.238526
cCREs288412	501	0.0645967	1.08184	0.0992211
cCREs288424	702	0.034016	0.987179	0.0505594
cCREs288483	501	0.333124	0.894212	0.403048
cCREs288489	512	0.0286277	1.0	0.0848167
cCREs288680	541	0.0113243	1.0	0.0346885
cCREs288768	544	0.0557978	1.0	0.141251
cCREs288783	534	0.0643035	1.20787	0.210078
cCREs289010	674	0.011528	1.0	0.0561711
cCREs289055	501	0.833235	1.1018	0.33863
cCREs289065	501	0.205446	1.0	0.342358
cCREs289094	548	0.0169844	1.0	0.0408612
cCREs289251	544	0.0475772	1.19301	0.155605
cCREs289271	526	0.158639	0.980989	0.255995
cCREs289291	558	0.0193356	1.21505	0.066812
cCREs289310	517	0.0762428	1.0	0.217478
cCREs289445	560	0.0160419	1.01429	0.0443819
cCREs289482	555	0.20146	1.1009	0.285464
cCREs289559	728	0.169183	1.04396	0.173603
cCREs289668	516	0.0809574	1.0	0.156513
cCREs289678	524	0.367516	1.17176	0.468436
cCREs289706	509	0.526733	1.0	0.437748
cCREs289713	517	0.0335466	1.0	0.117878
cCREs289852	511	0.0180535	1.0	0.0581914
cCREs289942	530	0.0995835	1.0434	0.248457
cCREs290009	628	0.320085	0.969745	0.430129
cCREs290019	529	0.401914	1.15123	0.43002
cCREs290023	545	0.547192	1.22202	0.462142
cCREs290051	523	0.0777726	1.17973	0.194449
cCREs290118	973	0.0774177	1.0	0.215788
cCREs290157	501	0.0799436	1.16567	0.204541
cCREs290236	502	0.0113719	1.20717	0.0510489
cCREs290513	525	0.516351	1.0	0.474979
cCREs290538	534	0.45317	1.0	0.455711
cCREs290547	565	0.160111	1.19292	0.300556
cCREs290568	907	0.148401	0.996692	0.287922
cCREs290648	501	0.032267	1.0	0.123488
cCREs290972	563	0.106679	1.12256	0.248337
cCREs290980	889	0.0170965	1.07199	0.0520201
cCREs290992	896	0.234171	1.0	0.336023
cCREs291028	741	0.38159	1.0	0.458867
cCREs291043	828	0.0537198	1.0	0.163232
cCREs291049	530	0.0709063	1.0	0.192424
cCREs291056	514	0.19002	0.980545	0.181091
cCREs291071	524	0.052664	1.05725	0.118904
cCREs291074	555	0.290071	1.2	0.397727
cCREs291245	513	0.147176	1.0	0.141889
cCREs291250	501	0.0990432	1.17964	0.181171
cCREs291331	512	0.221363	1.0	0.397768
cCREs291489	638	0.0305491	1.15047	0.044143
cCREs291587	528	0.227773	1.17235	0.269189
cCREs291620	844	0.243164	1.0	0.356472
cCREs291633	534	0.255048	1.01498	0.381564
cCREs291707	666	0.327052	1.0	0.414557
cCREs291727	570	0.176546	1.0	0.265173
cCREs291741	507	0.0247896	1.18738	0.0579206
cCREs291743	547	0.18296	1.0	0.335669
cCREs291832	629	0.351715	1.0	0.424156
cCREs291869	501	0.248859	1.0519	0.316942
cCREs291949	515	0.0823731	1.0	0.124969
cCREs291958	506	0.0779961	0.928854	0.114603
cCREs292152	527	0.0217007	1.12144	0.0679689
cCREs292313	520	0.171873	1.0	0.194922
cCREs292459	943	0.373024	1.0	0.42213
cCREs292702	509	0.213244	1.12181	0.335123
cCREs293016	557	0.0291512	1.23698	0.10418
cCREs293034	512	0.0174774	1.0	0.0508566
cCREs293597	510	0.310826	1.0	0.418699
cCREs293600	536	0.214955	1.0	0.342882
cCREs293818	515	0.235794	1.15146	0.361892
cCREs293911	539	0.101489	1.16512	0.140618
cCREs293920	501	0.0323351	1.0	0.134254
cCREs293956	506	0.115916	1.0	0.195909
cCREs294009	519	0.181446	1.0	0.301409
cCREs294020	763	0.0191679	1.12713	0.0540756
cCREs294156	877	0.230399	1.0114	0.379176
cCREs294239	629	0.0258558	1.0	0.0718539
cCREs294494	519	0.0414354	1.0	0.127884
cCREs294602	608	0.0595527	1.0	0.114402
cCREs294809	524	0.100059	1.0	0.196482
cCREs294822	914	0.0694188	1.0	0.213663
cCREs294847	531	0.240709	1.0	0.353119
cCREs295050	565	0.096689	1.08673	0.261655
cCREs295218	593	0.200855	1.12985	0.361428
cCREs295232	536	0.0625921	1.0	0.161527
cCREs295359	558	0.0800178	1.0	0.196862
cCREs295619	731	0.186561	1.03283	0.365124
cCREs295673	527	0.717421	1.0	0.401797
cCREs295711	501	0.112103	0.876248	0.219614
cCREs295823	516	0.412874	1.0	0.431999
cCREs295829	578	0.345944	1.0	0.400858
cCREs295833	535	0.227307	1.0	0.367714
cCREs295864	522	0.0323162	0.971264	0.0878287
cCREs295867	529	0.0781321	1.0	0.20092
cCREs295893	912	0.0657284	1.15022	0.167196
cCREs295976	762	0.125858	1.05118	0.27752
cCREs296050	523	0.372001	1.0	0.459521
cCREs296158	524	0.0546509	1.0	0.104798
cCREs296164	501	0.326428	1.0	0.42608
cCREs296171	534	0.0356386	1.0	0.114399
cCREs296172	551	0.0156374	1.0	0.0560943
cCREs296211	871	0.127065	1.0	0.247256
cCREs296265	727	0.0167331	1.23659	0.0457893
cCREs296267	516	0.0110845	1.23643	0.0404838
cCREs296320	1205	0.065525	0.810788	0.140006
cCREs296352	512	0.0112866	1.0	0.0470495
cCREs296594	520	0.0121644	1.0	0.0460269
cCREs296789	618	0.109359	1.0	0.220786
cCREs296836	540	0.0480048	1.0	0.157646
cCREs296983	501	0.16121	1.0	0.224357
cCREs296997	539	0.0809364	1.18738	0.23242
cCREs297113	547	0.105346	1.17916	0.252096
cCREs297123	543	0.165992	0.869245	0.157683
cCREs297203	521	0.207952	1.06142	0.221598
cCREs297345	501	0.51052	1.0	0.43892
cCREs297484	526	0.0975981	1.0	0.197863
cCREs297521	501	0.0342955	0.816367	0.101815
cCREs297580	514	0.340057	1.0	0.394222
cCREs297654	525	0.065426	1.10476	0.0967172
cCREs297684	501	0.0514956	1.0	0.17113
cCREs298011	597	0.154189	1.0	0.226023
cCREs298021	514	0.218111	0.990272	0.321966
cCREs298040	776	0.190238	0.997423	0.353536
cCREs298138	725	0.0868553	1.17241	0.197995
cCREs298197	501	0.0393384	1.05788	0.136324
cCREs298529	509	0.0359345	1.0943	0.120112
cCREs298571	501	0.0680454	1.03593	0.138851
cCREs298588	511	0.0608091	1.0	0.103718
cCREs298872	542	0.188385	1.24354	0.318267
cCREs299132	520	0.00955621	1.0	0.0149386
cCREs299167	507	0.0346475	1.0	0.110657
cCREs299449	556	0.0515635	1.0	0.139048
cCREs299475	501	0.065712	1.0	0.200551
cCREs299519	672	0.0491251	1.0	0.0769002
cCREs299525	526	0.196694	1.0	0.232699
cCREs299557	582	0.108467	1.21478	0.193628
cCREs299866	546	0.342286	1.0	0.461254
cCREs299929	501	0.820984	1.0	0.314641
cCREs299940	613	0.0691292	1.01468	0.131872
cCREs300148	504	0.0089013	1.0	0.0225195
cCREs300414	595	0.027147	1.0	0.0506351
cCREs300417	557	0.0162815	1.0	0.0289223
cCREs300424	552	0.274375	1.0	0.268944
cCREs300595	546	0.0997784	1.0	0.261264
cCREs300609	523	0.0207089	1.0	0.0458931
cCREs300767	578	0.198169	1.0	0.356698
cCREs300771	536	0.00710057	1.09328	0.0214983
cCREs300776	904	0.105147	1.10066	0.249669
cCREs300780	734	0.00176187	1.0	0.00766403
cCREs300824	530	0.238784	1.0	0.334559
cCREs300828	677	0.0490045	1.15066	0.113216
cCREs300900	768	0.161828	0.990885	0.214971
cCREs301217	501	0.0822638	1.2016	0.183133
cCREs301254	743	0.209902	1.0	0.363046
cCREs301486	1041	0.0668515	1.07877	0.188522
cCREs301520	986	0.171149	1.0	0.292341
cCREs301566	817	0.411111	1.12974	0.43676
cCREs301591	1000	0.242876	1.093	0.391829
cCREs301644	1941	0.0888829	1.31788	0.254513
cCREs301702	545	0.188638	1.17248	0.357972
cCREs301747	860	0.114268	1.0	0.21953
cCREs301751	513	0.0765656	1.0	0.177103
cCREs301782	512	0.0954752	1.07227	0.259497
cCREs301844	587	0.153387	1.0	0.150046
cCREs302129	531	0.216086	1.07156	0.383842
cCREs302226	570	0.217962	0.985965	0.245529
cCREs302329	745	0.0998265	1.08993	0.138159
cCREs302476	511	0.209792	1.0	0.22363
cCREs302598	1027	0.313855	1.00682	0.316364
cCREs302645	501	0.277602	1.0	0.424099
cCREs302779	505	0.310554	1.00792	0.43911
cCREs302820	707	0.137349	1.07921	0.241198
cCREs302879	508	0.0487216	1.23031	0.135989
cCREs302904	537	0.442358	1.0	0.470523
cCREs303342	523	0.230714	1.18738	0.338857
cCREs303344	913	0.148683	1.1862	0.299976
cCREs303385	544	0.353812	1.0	0.455161
cCREs304023	616	0.117491	1.0	0.271483
cCREs304058	574	0.0174942	1.0	0.0735786
cCREs304144	513	0.0900704	1.05848	0.16996
cCREs304172	551	0.0307824	1.0	0.072535
cCREs304225	501	0.0132784	1.11577	0.0547811
cCREs304227	560	0.014704	1.11429	0.0669508
cCREs304250	523	0.0262282	1.0	0.0976545
cCREs304254	501	0.0256474	1.18762	0.030464
cCREs304266	501	0.0797375	1.21557	0.216193
cCREs304385	517	0.0420317	1.0	0.113856
cCREs304403	501	0.164756	0.998004	0.175843
cCREs304439	501	0.337202	1.0	0.319239
cCREs304562	603	0.0222734	1.0	0.0936366
cCREs304790	583	0.211962	1.19383	0.245446
cCREs304864	536	0.0852099	1.22201	0.214475
cCREs304892	1120	0.13684	0.960714	0.232891
cCREs304974	529	0.0847149	1.0	0.199468
cCREs305024	525	0.0595554	1.00762	0.159774
cCREs305327	554	0.0411562	1.0	0.14839
cCREs305334	601	0.266775	0.81198	0.214605
cCREs305385	522	0.454029	1.05556	0.252569
cCREs305472	614	0.172243	1.0	0.334392
cCREs305494	581	0.408662	1.0	0.473473
cCREs305523	521	0.0784467	0.998081	0.216306
cCREs305544	538	0.163101	1.0	0.335281
cCREs305578	1317	0.0222952	0.943052	0.0680867
cCREs305600	957	0.218407	1.0	0.239162
